0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00888889	3	54	44	17	2	77	88	88	3	42	9	10	108	147	25	164	31	54	21	12	78	31	35	7	10	67	2	103	66	3	29	101	113	15	46	3	3	10	22	6	63	137	114	4	16	55	2	134	38	13	24	50	150	24	67	14	37	6	2	21	4	111	17	2	23	59	39	20	23	2	2	139	194	14	21	26	46	15	5	28	42	46	4	5	21	43	98	4	48	227	6	9	69	40	21	23	50	63	14	97	37	13	6	27	32	55	14	26	89	9	3	77	2	36	26	44	25	81	110	17	113	62	32	6	12	17	18	8	44	3	21	21	7	29	2	8	7	11	60	23	23	7	31	29	80	12	124	2	22	33	5	39	94	6	12	125	130	83	127	38	20	20	70	100	30	19	81	78	34	70	7	30	60	10	3	15	9	23	2	54	28	3	21	32	40	94	56	99	54	103	93	135	7	35	4	46	81	92	24	18	
0.0177778	7	20	8	24	44	65	47	5	5	30	29	37	4	36	132	17	15	8	17	41	32	3	63	2	30	39	7	27	100	13	17	36	37	17	49	26	214	39	2	58	6	21	129	13	93	6	2	76	46	154	19	76	60	45	107	37	17	20	22	103	50	69	71	76	5	19	24	20	11	25	41	33	42	65	22	46	13	78	19	34	54	28	70	10	6	56	48	33	174	2	10	75	90	113	2	21	5	3	10	2	59	45	4	18	28	41	12	20	114	13	25	71	31	64	3	67	32	26	10	2	19	13	3	19	38	98	4	46	65	7	34	3	40	3	90	19	22	3	6	7	106	55	12	23	8	79	10	63	9	4	40	51	97	52	111	50	35	15	72	48	26	31	28	46	3	40	25	43	121	28	4	17	5	2	54	39	2	42	8	22	94	228	16	56	2	5	111	3	48	4	97	125	2	54	2	61	62	3	39	21	
0.0266667	33	23	118	96	16	17	49	58	98	10	32	36	103	32	33	95	49	39	19	25	90	93	16	68	75	31	110	82	72	150	104	24	33	39	108	45	25	37	20	46	17	44	43	93	33	59	118	21	87	31	38	58	95	53	21	12	24	62	44	53	83	33	12	36	38	21	26	22	15	106	35	27	26	39	90	95	19	47	95	65	43	89	40	79	203	26	30	66	12	29	36	117	70	16	64	25	36	53	130	45	73	54	26	76	67	34	37	105	29	81	41	33	16	73	49	12	39	41	39	64	25	15	36	14	127	54	104	35	105	157	96	25	44	27	54	19	21	36	51	37	55	81	145	74	59	57	60	9	59	25	59	52	23	13	38	78	43	13	63	27	46	31	35	40	32	65	34	89	42	45	31	44	60	40	28	27	87	63	118	57	79	27	15	66	58	26	51	60	55	25	163	47	121	55	26	33	40	23	68	53	
0.0355556	132	12	18	63	82	99	22	32	17	26	80	221	16	13	172	150	31	44	54	68	81	36	28	103	48	36	45	53	78	65	59	30	14	66	16	9	46	104	38	23	69	24	31	28	53	41	33	95	53	91	85	50	64	42	77	33	42	13	22	65	72	80	149	15	70	41	44	57	25	9	39	5	43	56	22	28	22	69	44	52	19	28	24	118	30	39	135	84	68	41	58	108	75	17	17	45	21	63	19	33	100	132	47	52	114	70	7	46	91	62	35	15	47	48	41	124	92	111	51	83	50	47	15	21	76	90	35	75	16	44	34	68	25	72	39	27	31	87	48	86	20	14	117	20	74	19	9	45	119	5	84	24	29	26	32	53	77	20	18	30	74	18	17	89	137	108	91	27	75	33	83	27	58	38	41	43	39	41	21	50	22	13	16	21	60	75	24	16	82	31	33	25	37	105	51	39	92	54	52	45	
0.0444444	50	58	31	41	26	24	5	53	26	31	62	35	33	20	105	30	61	22	32	36	24	30	92	62	15	97	10	13	65	22	25	70	14	18	61	71	25	33	28	29	24	11	22	25	20	22	40	30	23	80	89	17	14	28	69	43	27	25	57	24	53	27	122	44	34	30	60	38	65	63	33	75	12	65	29	47	31	13	11	29	21	67	29	25	69	54	20	40	186	38	21	90	28	57	21	15	40	49	19	91	24	18	39	46	7	35	33	99	21	111	42	82	55	14	19	29	71	15	33	68	21	46	27	147	20	36	23	67	65	151	58	35	18	43	40	35	28	14	26	36	42	134	57	71	30	24	76	49	61	31	30	88	14	49	29	70	80	29	80	70	25	41	33	48	65	42	57	37	31	82	86	27	37	19	43	67	41	28	32	68	64	24	32	45	104	37	33	20	72	19	29	27	47	56	7	22	29	87	37	17	
0.0533333	31	62	32	29	53	67	30	31	119	28	27	61	89	14	16	40	21	20	35	103	15	44	100	28	91	15	77	52	24	46	40	76	20	23	17	27	42	50	51	55	60	23	15	11	22	39	25	9	11	55	39	65	61	162	38	22	12	15	30	36	149	44	76	80	33	28	114	42	50	26	69	25	46	48	34	41	9	45	34	20	44	69	40	55	15	130	49	48	61	45	23	30	31	34	103	56	48	61	58	19	22	61	103	26	22	24	44	44	18	12	26	9	39	47	32	50	52	20	25	59	43	113	65	33	43	57	219	36	57	34	42	43	49	69	49	119	85	84	26	19	90	57	33	28	53	27	64	109	9	70	98	39	46	64	28	43	76	26	34	47	7	33	49	51	51	21	69	25	124	15	60	51	26	39	34	48	13	28	90	38	73	29	15	41	80	66	38	38	16	15	33	37	33	55	24	16	16	48	28	53	
0.0622222	40	30	41	50	26	26	25	25	83	44	23	30	30	64	19	26	51	23	41	47	11	37	57	33	16	70	69	32	36	68	31	11	142	22	11	41	10	33	78	78	95	28	96	37	12	28	21	26	16	48	50	19	38	16	32	73	27	17	13	48	15	14	22	59	52	15	17	44	43	14	33	125	18	44	113	31	11	40	13	22	12	45	66	46	49	79	40	66	14	24	79	113	38	35	9	42	34	63	76	16	17	7	9	105	21	34	58	76	8	19	17	29	17	48	29	47	24	32	25	18	21	53	30	108	35	50	27	32	24	38	23	30	37	34	63	7	25	35	35	36	14	28	29	15	25	33	53	22	36	75	41	79	48	26	21	31	35	85	20	9	43	32	52	14	44	31	15	23	80	22	31	25	76	32	49	19	48	17	10	32	18	19	40	48	106	11	25	83	49	15	27	109	43	28	19	37	31	33	46	51	
0.0711111	24	136	36	18	27	23	14	22	23	9	25	16	13	53	47	30	42	19	92	11	41	14	14	14	11	35	42	18	54	14	8	48	44	42	22	25	15	14	36	14	21	8	77	16	18	36	37	46	28	9	29	31	40	38	39	24	29	21	15	39	25	20	39	25	30	28	43	71	14	10	23	46	30	47	37	22	33	34	49	51	20	18	13	31	22	12	31	11	14	56	39	19	9	18	59	33	21	56	40	37	38	56	62	36	14	61	26	39	20	14	37	15	32	37	11	75	14	21	10	50	19	23	61	11	28	31	16	15	55	22	32	19	37	17	20	26	41	42	23	43	89	27	96	26	43	23	21	24	18	12	49	51	18	26	12	33	40	13	24	13	64	14	20	25	35	26	51	55	11	19	12	9	21	29	33	52	32	24	17	35	107	33	14	35	32	25	29	48	12	14	10	37	59	36	69	19	10	46	31	28	
0.08	22	38	23	18	27	71	49	27	43	24	15	25	33	9	15	14	38	13	33	10	18	11	21	24	74	54	88	9	26	19	51	13	33	31	49	29	20	24	8	25	47	11	27	41	25	20	17	14	18	9	24	15	10	32	28	31	12	15	27	19	17	9	20	21	48	41	30	36	23	50	32	14	20	12	24	34	37	21	28	30	21	50	34	20	10	18	31	29	17	19	10	64	9	44	23	17	52	25	51	12	26	35	21	50	68	56	38	26	31	47	29	22	35	28	19	23	30	52	26	37	20	52	10	15	30	35	23	18	79	9	22	14	17	22	18	21	14	75	6	40	43	33	47	19	57	20	32	33	29	16	38	17	27	56	18	10	20	30	13	35	14	37	11	19	13	25	39	27	29	23	18	18	11	30	23	20	24	10	15	54	13	60	28	21	24	19	40	17	8	38	26	30	19	46	18	11	11	20	55	61	
